상호,주소,상권업종대분류명,상권업종중분류명,상권업종소분류명,경도,위도,도로명주소
메리테크,서울특별시 광진구 능동로13길 75 (화양동) 2층,과학·기술,광고,광고물 설계/제작업,127.06887461439,37.5448760290406,서울특별시 광진구 능동로13길 75
제이민스타일,서울특별시 광진구 천호대로111길 29 (중곡동) 2층,소매,섬유·의복·신발 소매,여성 의류 소매업,127.082398977884,37.5576957289221,서울특별시 광진구 천호대로111길 29
지에스25중곡햇살점,서울특별시 광진구 용마산로21길 65 (중곡동),소매,종합 소매,편의점,127.085063562694,37.5619333207105,서울특별시 광진구 용마산로21길 65
푸마엔터식스,서울특별시 광진구 광나루로56길 85 (구의동) 1층,소매,섬유·의복·신발 소매,신발 소매업,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56길 85
한음푸드밀,서울특별시 광진구 천호대로 516 (군자동),소매,기타 생활용품 소매,전기용품/조명장치 소매업,127.075668187497,37.5583190135317,서울특별시 광진구 천호대로 516
세븐일레븐건대스타시티점,서울특별시 광진구 아차산로 262 (자양동) 1층,소매,종합 소매,편의점,127.072944230258,37.5369968145663,서울특별시 광진구 아차산로 262
준인터네셔날,서울특별시 광진구 아차산로39길 8 (자양동),과학·기술,기타 전문 과학,사업/무형 재산권 중개업,127.07722382932,37.5386342073692,서울특별시 광진구 아차산로39길 8
신토불이떡볶이,서울특별시 광진구 자양로43길 42 (구의동),음식,기타 간이,김밥/만두/분식,127.090429747256,37.5525407851166,서울특별시 광진구 자양로43길 42
재구가발,서울특별시 광진구 천호대로 699 (구의동) 3층,소매,기타 상품 소매,그 외 기타 상품 전문 소매업,127.092310068443,37.5496088163744,서울특별시 광진구 천호대로 699
오픈하우스,서울특별시 광진구 동일로24길 56 (화양동) 5층,숙박,기타 숙박,기숙사/고시원,127.068093772323,37.5430587564868,서울특별시 광진구 동일로24길 56
서울제일약국,서울특별시 광진구 긴고랑로 47 (중곡동) 1층,소매,의약·화장품 소매,약국,127.081556155797,37.5627350529919,서울특별시 광진구 긴고랑로 47
몸가짐휘트니스,서울특별시 광진구 자양로18길 33 (구의동) 2층,예술·스포츠,스포츠 서비스,헬스장,127.085356247595,37.537985644646,서울특별시 광진구 자양로18길 33
한결꾸밈,서울특별시 광진구 능동로 276 (능동) 1층,수리·개인,이용·미용,미용실,127.07829659285,37.5544380157887,서울특별시 광진구 능동로 276
제이앤에이치비즈니스컨설팅,서울특별시 광진구 능동로13길 75 (화양동) 2층,과학·기술,본사·경영 컨설팅,경영 컨설팅업,127.06887461439,37.5448760290406,서울특별시 광진구 능동로13길 75
토스티로드,서울특별시 광진구 아차산로39길 16 (자양동) 1층,음식,기타 간이,피자,127.07679255063,37.5387389627285,서울특별시 광진구 아차산로39길 16
대광공인중개사사무소,서울특별시 광진구 구의로4길 4 (구의동) 1층,부동산,부동산 서비스,부동산 중개/대리업,127.089858093917,37.5399847234435,서울특별시 광진구 구의로4길 4
세무사이철승사무소,서울특별시 광진구 동일로20길 56 (자양동) 2층,과학·기술,회계·세무,세무사,127.06648466451,37.5405140923706,서울특별시 광진구 동일로20길 56
류장,서울특별시 광진구 천호대로 525 (중곡동) 2층,소매,섬유·의복·신발 소매,신발 소매업,127.076910426783,37.5585449842431,서울특별시 광진구 천호대로 525
오케이바이크,서울특별시 광진구 광나루로 528 (구의동) 1층,수리·개인,모터사이클 수리,모터사이클 수리업,127.087899398752,37.5447181580591,서울특별시 광진구 광나루로 528
메리엘스강변역점,서울특별시 광진구 강변역로4길 10 (구의동) 1층,소매,종합 소매,슈퍼마켓,127.093388186348,37.5353444204635,서울특별시 광진구 강변역로4길 10
애니웨이,서울특별시 광진구 천호대로113길 5 (중곡동) 4층,과학·기술,본사·경영 컨설팅,경영 컨설팅업,127.083046269854,37.5575205477937,서울특별시 광진구 천호대로113길 5
환희통신,서울특별시 광진구 광나루로56길 85 (구의동) 6층,소매,가전·통신 소매,핸드폰 소매업,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56길 85
머슬H휘트니스,서울특별시 광진구 군자로 108 (군자동) 2층,예술·스포츠,스포츠 서비스,헬스장,127.072150528046,37.5526508510941,서울특별시 광진구 군자로 108
푸라닭군자점,서울특별시 광진구 군자로 140 (군자동) 1층,음식,기타 간이,치킨,127.074995443774,37.5541418846868,서울특별시 광진구 군자로 140
폴린에듀테크,서울특별시 광진구 능동로13길 39 (화양동) 3층,교육,기타 교육,음악학원,127.069746106942,37.5439548153122,서울특별시 광진구 능동로13길 39
씨유자양,서울특별시 광진구 자양번영로6길 68 (자양동) 1층,소매,종합 소매,편의점,127.079145721114,37.5314137532558,서울특별시 광진구 자양번영로6길 68
광진탑공인중개사사무소,서울특별시 광진구 능동로17길 6 (화양동) 1층,부동산,부동산 서비스,부동산 중개/대리업,127.073101894969,37.5461977906686,서울특별시 광진구 능동로17길 6
충만치킨군자점,서울특별시 광진구 능동로36길 32 (능동) 2층,음식,기타 간이,치킨,127.080782435196,37.5556918338322,서울특별시 광진구 능동로36길 32
진미훠궈,서울특별시 광진구 아차산로31길 9-1 (화양동) 2층,음식,중식,마라탕/훠궈,127.06934603474,37.5415458557789,서울특별시 광진구 아차산로31길 9-1
미식반점,서울특별시 광진구 군자로 70 (군자동) 1층,음식,중식,중국집,127.070848385337,37.5490544313962,서울특별시 광진구 군자로 70
자연이스밈,서울특별시 광진구 자양로 311 (구의동) 1층,소매,의약·화장품 소매,화장품 소매업,127.093194541771,37.5532017976681,서울특별시 광진구 자양로 311
이자벨엔코,서울특별시 광진구 용마산로 41 (중곡동) 1층,소매,섬유·의복·신발 소매,여성 의류 소매업,127.087678538097,37.5572680965887,서울특별시 광진구 용마산로 41
예림음악교습소,서울특별시 광진구 용마산로5길 71 (중곡동) 1층,교육,기타 교육,음악학원,127.083831020034,37.5572112722891,서울특별시 광진구 용마산로5길 71
호텔케이월드,서울특별시 광진구 동일로 90 (자양동),숙박,일반 숙박,호텔/리조트,127.063383335939,37.5405796395057,서울특별시 광진구 동일로 90
이모네김밥,서울특별시 광진구 뚝섬로30길 17 (자양동) 1층,음식,기타 간이,김밥/만두/분식,127.066458960117,37.5353148198727,서울특별시 광진구 뚝섬로30길 17
쉬즈미스,서울특별시 광진구 능동로 92 (자양동),소매,섬유·의복·신발 소매,여성 의류 소매업,127.07119956705,37.538992451652,서울특별시 광진구 능동로 92
서울건강내과의원,서울특별시 광진구 자양로15길 51-1 (자양동) 2층,보건의료,의원,내과/소아과 의원,127.080729493772,37.5351204115171,서울특별시 광진구 자양로15길 51-1
둥지,서울특별시 광진구 영화사로 57 (중곡동) 1층,음식,주점,요리 주점,127.092782799903,37.5554242310652,서울특별시 광진구 영화사로 57
파엘로그래픽,서울특별시 광진구 천호대로110길 70 (능동),과학·기술,전문 디자인,시각 디자인업,127.078614793084,37.55433237332,서울특별시 광진구 천호대로110길 70
세종하늘마루,서울특별시 광진구 군자로 153 (군자동),음식,한식,백반/한정식,127.076071613646,37.5549792768334,서울특별시 광진구 군자로 153
담비살롱,서울특별시 광진구 광나루로56길 29 (구의동) 5층,수리·개인,이용·미용,미용실,127.096514325742,37.5369542342159,서울특별시 광진구 광나루로56길 29
세븐자양성자초교점,서울특별시 광진구 뚝섬로 657 (자양동) 1층,소매,종합 소매,편의점,127.082616802705,37.5316119682919,서울특별시 광진구 뚝섬로 657
성원약국,서울특별시 광진구 천호대로122길 16 (능동) 1층,소매,의약·화장품 소매,약국,127.087596228986,37.5528793436804,서울특별시 광진구 천호대로122길 16
자양스터디카페,서울특별시 광진구 자양로 53 (자양동) 3층,예술·스포츠,도서관·사적지,독서실/스터디 카페,127.084913382441,37.5325578716745,서울특별시 광진구 자양로 53
도깨비당구장,서울특별시 광진구 구의로 25 (구의동) 1층,예술·스포츠,스포츠 서비스,당구장,127.089447371618,37.5402608835753,서울특별시 광진구 구의로 25
위캔컨텐츠박스,서울특별시 광진구 광나루로40길 64-7 (구의동),과학·기술,사진 촬영,사진촬영업,127.088523006187,37.5418305947675,서울특별시 광진구 광나루로40길 64-7
비스트로클로이,서울특별시 광진구 아차산로65길 6 (구의동) 1층,음식,서양식,경양식,127.094330399128,37.5407039091174,서울특별시 광진구 아차산로65길 6
호박공인중개사사무소,서울특별시 광진구 군자로 30 (화양동) 1층,부동산,부동산 서비스,부동산 중개/대리업,127.070627830333,37.5458539655753,서울특별시 광진구 군자로 30
토마토고시텔,서울특별시 광진구 동일로 78 (자양동) 5층,숙박,기타 숙박,기숙사/고시원,127.062796743284,37.5395297658694,서울특별시 광진구 동일로 78
한가람,서울특별시 광진구 능동로 92 (자양동),음식,한식,백반/한정식,127.07119956705,37.538992451652,서울특별시 광진구 능동로 92
들국화노래연습장,서울특별시 광진구 광나루로 344 (화양동),예술·스포츠,유원지·오락,노래방,127.068008779408,37.5480679283016,서울특별시 광진구 광나루로 344
엄마밥상,서울특별시 광진구 자양로9길 17 (자양동),소매,식료품 소매,반찬/식료품 소매업,127.083486409849,37.5335920281153,서울특별시 광진구 자양로9길 17
푸른달,서울특별시 광진구 광나루로56길 85 (구의동) 6층,소매,가전·통신 소매,핸드폰 소매업,127.095680669092,37.53571340911,서울특별시 광진구 광나루로56길 85
다올프랜즈,서울특별시 광진구 뚝섬로23가길 17 (자양동) 1층,소매,종합 소매,편의점,127.065384242457,37.5380184855521,서울특별시 광진구 뚝섬로23가길 17
능동타코집,서울특별시 광진구 능동로32길 5 (능동) 1층,음식,서양식,기타 서양식 음식점,127.079055488255,37.555308945716,서울특별시 광진구 능동로32길 5
정희네,서울특별시 광진구 답십리로 400 (중곡동) 1층,음식,주점,요리 주점,127.0847829077,37.5709956963667,서울특별시 광진구 답십리로 400
좋은날떡집,서울특별시 광진구 동일로 190 (군자동) 1층,음식,기타 간이,떡/한과,127.068113524561,37.5487445428206,서울특별시 광진구 동일로 190
신선,서울특별시 광진구 자양로11길 8 (자양동),음식,한식,백반/한정식,127.083595866292,37.5348183103853,서울특별시 광진구 자양로11길 8
족발야시장군자역점,서울특별시 광진구 능동로36길 18 (능동),음식,한식,족발/보쌈,127.080055602991,37.5558934144435,서울특별시 광진구 능동로36길 18
이항아,서울특별시 광진구 군자로 50 (화양동) 1층,음식,한식,돼지고기 구이/찜,127.070595261624,37.5475657058065,서울특별시 광진구 군자로 50
에이투짐,서울특별시 광진구 자양번영로 28 (자양동) 지층,예술·스포츠,스포츠 서비스,헬스장,127.075595216028,37.5321519101467,서울특별시 광진구 자양번영로 28
푸라닭,서울특별시 광진구 능동로 388 (중곡동) 1층,음식,기타 간이,치킨,127.083355779652,37.563668109338,서울특별시 광진구 능동로 388
건축사사무소우정아키텍,서울특별시 광진구 능동로 338 (중곡동) 3층,과학·기술,기술 서비스,건축 설계 및 관련 서비스업,127.081029983553,37.5594961913507,서울특별시 광진구 능동로 338
송화반점,서울특별시 광진구 동일로18길 70 (자양동) 2층,음식,중식,중국집,127.06654017404,37.5387845120803,서울특별시 광진구 동일로18길 70
